Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
LM,Legg Mason Inc,33.92,$3.52B,na,Finance,Investment Managers,http//www.nasdaq.com/symbol/lm,
LMHA,Legg Mason Inc,26.8,na,2016,Finance,Investment Managers,http//www.nasdaq.com/symbol/lmha,
LMHB,Legg Mason Inc,24.9,na,2016,na,na,http//www.nasdaq.com/symbol/lmhb,
LEG,Leggett & Platt Incorporated,51.97,$6.95B,na,Consumer Durables,Home Furnishings,http//www.nasdaq.com/symbol/leg,
CVB,Lehman ABS Corporation,10.89,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/cvb,
JBK,Lehman ABS Corporation,22.3,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/jbk,
KCC,Lehman ABS Corporation,31.82,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/kcc,
KTH,Lehman ABS Corporation,34.45,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/kth,
KTN,Lehman ABS Corporation,33.67,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/ktn,
KTP,Lehman ABS Corporation,20.135,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/ktp,
XKE,Lehman ABS Corporation,8.09,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/xke,
LDOS,Leidos Holdings Inc,51.69,$3.76B,na,Technology,EDP Services,http//www.nasdaq.com/symbol/ldos,
LEJU,Leju Holdings Limited,5.15,$696.52M,2014,Finance,Real Estate,http//www.nasdaq.com/symbol/leju,
LC,LendingClub Corporation,5.63,$2.2B,2014,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/lc,
LEN,Lennar Corporation,47.12,$10.33B,na,Basic Industries,Homebuilding,http//www.nasdaq.com/symbol/len,
LII,Lennox International Inc,156.07,$6.78B,1999,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/lii,
LUK,Leucadia National Corporation,18.82,$6.78B,na,Consumer Non-Durables,Meat/Poultry/Fish,http//www.nasdaq.com/symbol/luk,
LVLT,Level 3 Communications Inc,48.69,$17.51B,2011,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/lvlt,
LXP,Lexington Realty Trust,10.68,$2.53B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/lxp,
LXK,Lexmark International Inc,35.01,$2.2B,1995,Technology,Computer Manufacturing,http//www.nasdaq.com/symbol/lxk,
LPL,LG Display Co.Ltd,14.04,$10.05B,2004,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/lpl,
USA,Liberty All-Star Equity Fund,5.2,$942.81M,1986,na,na,http//www.nasdaq.com/symbol/usa,
ASG,Liberty All-Star Growth Fund Inc,4.3,$106.44M,na,na,na,http//www.nasdaq.com/symbol/asg,
LPT,Liberty Property Trust,39.72,$5.83B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/lpt,
LSI,Life Storage Inc,90.53,$4.2B,na,na,na,http//www.nasdaq.com/symbol/lsi,
LOCK,LifeLock Inc,16.73,$1.55B,2012,Technology,EDP Services,http//www.nasdaq.com/symbol/lock,
LITB,LightInTheBox Holding Co.Ltd,3.22,$240.05M,2013,Consumer Services,Catalog/Specialty Distribution,http//www.nasdaq.com/symbol/litb,
LNC,Lincoln National Corporation,46.1,$10.73B,na,Finance,Life Insurance,http//www.nasdaq.com/symbol/lnc,
LNN,Lindsay Corporation,71.28,$757.72M,na,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/lnn,
LN,LINE Corporation,46.99,$9.87B,2016,Technology,Computer Software Programming Data Processing,http//www.nasdaq.com/symbol/ln,
LNKD,LinkedIn Corporation,191,$25.73B,2011,Technology,Computer Software Programming Data Processing,http//www.nasdaq.com/symbol/lnkd,
LGF,Lions Gate Entertainment Corporation,21.64,$3.2B,na,Consumer Services,Movies/Entertainment,http//www.nasdaq.com/symbol/lgf,
LAD,Lithia Motors Inc,83.99,$2.11B,na,Consumer Durables,Automotive Aftermarket,http//www.nasdaq.com/symbol/lad,
LYV,Live Nation Entertainment Inc,26.39,$5.36B,na,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/lyv,
LYG,Lloyds Banking Group Plc,2.87,$51.27B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/lyg,
SCD,LMP Capital and Income Fund Inc.,13.75,$247.27M,2004,na,na,http//www.nasdaq.com/symbol/scd,
LMT,Lockheed Martin Corporation,256.77,$77.78B,na,Capital Goods,Military/Government/Technical,http//www.nasdaq.com/symbol/lmt,
L,Loews Corporation,41.18,$13.88B,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/l,
LPX,Louisiana-Pacific Corporation,19.04,$2.71B,na,Basic Industries,Forest Products,http//www.nasdaq.com/symbol/lpx,
LOW,Lowe's Companies Inc,81.48,$72.2B,na,Consumer Services,RETAIL Building Materials,http//www.nasdaq.com/symbol/low,
LXU,Lsb Industries Inc.,11.34,$316.79M,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/lxu,
LTC,LTC Properties Inc,51.41,$2.02B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/ltc,
LUB,Luby's Inc,4.58,$132.55M,na,Consumer Services,Restaurants,http//www.nasdaq.com/symbol/lub,
LL,Lumber Liquidators Holdings Inc,16.28,$441.87M,2007,Consumer Services,RETAIL Building Materials,http//www.nasdaq.com/symbol/ll,
LXFR,Luxfer Holdings PLC,11.04,$290.35M,2012,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/lxfr,
LXFT,Luxoft Holding Inc,51.08,$1.7B,2013,Technology,EDP Services,http//www.nasdaq.com/symbol/lxft,
LUX,Luxottica Group S.p.A.,49.06,$23.57B,1990,Health Care,Ophthalmic Goods,http//www.nasdaq.com/symbol/lux,
LDL,Lydall Inc,48.89,$838.04M,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/ldl,
WLH,Lyon William Homes,16.24,$514.49M,2013,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/wlh,
LYB,LyondellBasell Industries NV,76.8,$31.93B,na,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/lyb,
MTB,M&T Bank Corporation,117.37,$18.4B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/mtb,
MHO,M/I Homes Inc,22.79,$562.2M,1993,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/mho,
MAC,Macerich Company (The),82.92,$11.91B,1994,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mac,
CLI,Mack-Cali Realty Corporation,26.78,$2.4B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/cli,
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,22.17,$276.42M,2005,na,na,http//www.nasdaq.com/symbol/mgu,
MIC,Macquarie Infrastructure Company,80.14,$6.53B,2004,Energy,Oil Refining/Marketing,http//www.nasdaq.com/symbol/mic,
MFD,Macquarie/First Trust Global,12.79,$109.27M,2004,na,na,http//www.nasdaq.com/symbol/mfd,
BMA,Macro Bank Inc.,76.02,$4.44B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/bma,
M,Macy's Inc,40.7,$12.55B,na,Consumer Services,Department/Specialty Retail Stores,http//www.nasdaq.com/symbol/m,
MCN,Madison Covered Call & Equity Strategy Fund,7.85,$151.26M,2004,na,na,http//www.nasdaq.com/symbol/mcn,
MSP,Madison Strategic Sector Premium Fund,11.82,$68.54M,2005,na,na,http//www.nasdaq.com/symbol/msp,
MMP,Magellan Midstream Partners L.P.,70.28,$16.01B,na,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/mmp,
MGA,Magna International Inc,40.65,$15.81B,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/mga,
MX,MagnaChip Semiconductor Corporation,7.71,$267.78M,2011,Technology,Semiconductors,http//www.nasdaq.com/symbol/mx,
MHLA,Maiden HoldingsLtd,25.95,na,2016,na,na,http//www.nasdaq.com/symbol/mhla,
MHNB,Maiden HoldingsLtd,25.91,na,2012,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mhnb,
MHNC,Maiden HoldingsLtd,27.23,na,2013,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mhnc,
MAIN,Main Street Capital Corporation,34.24,$1.8B,2007,na,na,http//www.nasdaq.com/symbol/main,
MSCA,Main Street Capital Corporation,26.3,na,na,na,na,http//www.nasdaq.com/symbol/msca,
MMD,MainStay DefinedTerm Municipal Opportunities Fund,20.61,$567.9M,2012,na,na,http//www.nasdaq.com/symbol/mmd,
MNK,Mallinckrodt plc,79.37,$8.55B,2013,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/mnk,
MZF,Managed Duration Investment Grade Municipal Fund,14.51,$98.67M,2003,na,na,http//www.nasdaq.com/symbol/mzf,
MANU,Manchester United Ltd.,16.44,$2.69B,2012,Consumer Services,Services-Misc. Amusement & Recreation,http//www.nasdaq.com/symbol/manu,
MTW,Manitowoc Company Inc (The),4.84,$665.87M,na,Capital Goods,Construction/Ag Equipment/Trucks,http//www.nasdaq.com/symbol/mtw,
MFS,Manitowoc Food Service Inc,16.96,$2.32B,2016,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/mfs,
MN,Manning & Napier Inc,8.06,$121.17M,2011,Finance,Investment Managers,http//www.nasdaq.com/symbol/mn,
MAN,ManpowerGroup,69.44,$4.76B,na,Technology,Professional Services,http//www.nasdaq.com/symbol/man,
MFC,Manulife Financial Corp,13.3,$26.24B,na,Finance,Life Insurance,http//www.nasdaq.com/symbol/mfc,
MRO,Marathon Oil Corporation,15.17,$12.85B,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/mro,
MPC,Marathon Petroleum Corporation,42.13,$22.28B,na,Energy,Integrated oil Companies,http//www.nasdaq.com/symbol/mpc,
MMI,Marcus & Millichap Inc,27.62,$1.04B,2013,Finance,Real Estate,http//www.nasdaq.com/symbol/mmi,
MCS,Marcus Corporation (The),23.16,$638.27M,na,Consumer Services,Movies/Entertainment,http//www.nasdaq.com/symbol/mcs,
MRIN,Marin Software Incorporated,2.76,$106.16M,2013,Technology,EDP Services,http//www.nasdaq.com/symbol/mrin,
MHG,Marine Harvest ASA,16.13,$7.26B,na,na,na,http//www.nasdaq.com/symbol/mhg,
MPX,Marine Products Corporation,8.5,$326.02M,na,Capital Goods,Marine Transportation,http//www.nasdaq.com/symbol/mpx,
HZO,MarineMax Inc,19.71,$509.59M,1998,Consumer Services,Other Specialty Stores,http//www.nasdaq.com/symbol/hzo,
MKL,Markel Corporation,917.06,$12.83B,1986,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mkl,
VAC,Marriot Vacations Worldwide Corporation,76.73,$2.07B,na,Finance,Real Estate,http//www.nasdaq.com/symbol/vac,
MMC,Marsh & McLennan Companies Inc,67.05,$34.75B,na,Finance,Specialty Insurers,http//www.nasdaq.com/symbol/mmc,
MLM,Martin Marietta Materials Inc,196.83,$12.49B,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/mlm,
MAS,Masco Corporation,35.51,$11.73B,na,Basic Industries,Forest Products,http//www.nasdaq.com/symbol/mas,
DOOR,Masonite International Corporation,67.4,$2.06B,na,Basic Industries,Forest Products,http//www.nasdaq.com/symbol/door,
MTZ,MasTec Inc,30.47,$2.51B,na,Basic Industries,Water Supply,http//www.nasdaq.com/symbol/mtz,
MA,Mastercard Incorporated,95.62,$106.03B,2006,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/ma,
MTDR,Matador Resources Company,23.49,$2.19B,2012,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/mtdr,
MTRN,Materion Corporation,28.61,$571.26M,na,Capital Goods,Industrial Specialties,http//www.nasdaq.com/symbol/mtrn,
MATX,Matson Inc,37.12,$1.59B,na,Consumer Services,Marine Transportation,http//www.nasdaq.com/symbol/matx,
MLP,Maui Land & Pineapple Company Inc,6.43,$122.33M,na,Finance,Real Estate,http//www.nasdaq.com/symbol/mlp,
MMS,Maximus Inc,59.08,$3.83B,1997,Miscellaneous,Business Services,http//www.nasdaq.com/symbol/mms,
MXL,MaxLinear Inc,18.6,$1.19B,2010,Technology,Semiconductors,http//www.nasdaq.com/symbol/mxl,
MBI,MBIA Inc,8.23,$1.12B,1987,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mbi,
MNI,McClatchy Company (The),17.76,$135.54M,1988,Consumer Services,Newspapers/Magazines,http//www.nasdaq.com/symbol/mni,
MKC,McCormick & Company Incorporated,100.36,$12.71B,na,Consumer Non-Durables,Packaged Foods,http//www.nasdaq.com/symbol/mkc,
MDR,McDermott International Inc,5.14,$1.24B,na,Capital Goods,Metal Fabrications,http//www.nasdaq.com/symbol/mdr,
MCD,McDonald's Corporation,117.94,$100.65B,na,Consumer Services,Restaurants,http//www.nasdaq.com/symbol/mcd,
MUX,McEwen Mining Inc.,4.51,$1.26B,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/mux,
MCK,McKesson Corporation,195.01,$44.01B,na,Health Care,Other Pharmaceuticals,http//www.nasdaq.com/symbol/mck,
MDU,MDU Resources Group Inc,23.03,$4.5B,na,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http//www.nasdaq.com/symbol/mdu,
MJN,Mead Johnson Nutrition Company,87.78,$16.21B,2009,Consumer Non-Durables,Packaged Foods,http//www.nasdaq.com/symbol/mjn,
MTL,Mechel PAO,1.62,$337.18M,2004,Basic Industries,Steel/Iron Ore,http//www.nasdaq.com/symbol/mtl,
MEG,Media General Inc,17.93,$2.32B,na,Consumer Services,Broadcasting,http//www.nasdaq.com/symbol/meg,
MPW,Medical Properties Trust Inc,15.31,$3.72B,2005,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mpw,
MED,MEDIFAST INC,36.29,$429.98M,na,Consumer Non-Durables,Packaged Foods,http//www.nasdaq.com/symbol/med,
MCC,Medley Capital Corporation,7.5,$410.73M,2011,na,na,http//www.nasdaq.com/symbol/mcc,
MCQ,Medley Capital Corporation,25.41,na,na,na,na,http//www.nasdaq.com/symbol/mcq,
MCV,Medley Capital Corporation,25.2001,na,na,na,na,http//www.nasdaq.com/symbol/mcv,
MCX,Medley Capital Corporation,25.4,na,2015,na,na,http//www.nasdaq.com/symbol/mcx,
MDLY,Medley Management Inc.,7.98,$232.31M,2014,Finance,Investment Managers,http//www.nasdaq.com/symbol/mdly,
MD,Mednax Inc,65.86,$6.16B,na,Health Care,Hospital/Nursing Management,http//www.nasdaq.com/symbol/md,
MDT,Medtronic plc,87.27,$121.72B,na,Health Care,Biotechnology Electromedical & Electrotherapeutic Apparatus,http//www.nasdaq.com/symbol/mdt,
MRK,Merck & Company Inc,63.04,$174.32B,na,Health Care,Major Pharmaceuticals,http//www.nasdaq.com/symbol/mrk,
MCY,Mercury General Corporation,52.51,$2.9B,na,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mcy,
MDP,Meredith Corporation,54.12,$2.41B,na,Consumer Services,Newspapers/Magazines,http//www.nasdaq.com/symbol/mdp,
MTH,Meritage Corporation,35.12,$1.41B,na,Capital Goods,Homebuilding,http//www.nasdaq.com/symbol/mth,
MTOR,Meritor Inc,11.15,$967.41M,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/mtor,
PIY,Merrill Lynch Depositor Inc,28.6,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/piy,
MTR,Mesa Royalty Trust,9.57,$17.83M,na,Energy,Oil & Gas Production,http//www.nasdaq.com/symbol/mtr,
MSB,Mesabi Trust,9.53,$125.03M,na,Basic Industries,Precious Metals,http//www.nasdaq.com/symbol/msb,
MPG,Metaldyne Performance Group Inc.,15.92,$1.07B,2014,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/mpg,
MEI,Methode Electronics Inc,36.06,$1.33B,na,Capital Goods,Electrical Products,http//www.nasdaq.com/symbol/mei,
MET,MetLife Inc,40.4,$44.39B,2000,Finance,Life Insurance,http//www.nasdaq.com/symbol/met,
MTD,Mettler-Toledo International Inc,399.86,$10.59B,1997,Capital Goods,Biotechnology Laboratory Analytical Instruments,http//www.nasdaq.com/symbol/mtd,
MXE,Mexico Equity and Income Fund Inc (The),11.23,$84.7M,na,na,na,http//www.nasdaq.com/symbol/mxe,
MXF,Mexico Fund Inc (The),17.61,$264.91M,na,na,na,http//www.nasdaq.com/symbol/mxf,
MFA,MFA Financial Inc,7.68,$2.85B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mfa,
MFO,MFA Financial Inc,25.62,na,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mfo,
MFCB,MFC Bancorp Ltd.,2.31,$145.97M,na,Consumer Durables,Steel/Iron Ore,http//www.nasdaq.com/symbol/mfcb,
MCR,MFS Charter Income Trust,8.66,$450.41M,1989,na,na,http//www.nasdaq.com/symbol/mcr,
MGF,MFS Government Markets Income Trust,5.43,$177.02M,1987,na,na,http//www.nasdaq.com/symbol/mgf,
MIN,MFS Intermediate Income Trust,4.62,$543.95M,1988,na,na,http//www.nasdaq.com/symbol/min,
MMT,MFS Multimarket Income Trust,6.18,$465.91M,1987,na,na,http//www.nasdaq.com/symbol/mmt,
MFM,MFS Municipal Income Trust,7.45,$306.85M,1986,na,na,http//www.nasdaq.com/symbol/mfm,
MFV,MFS Special Value Trust,5.62,$39.81M,na,na,na,http//www.nasdaq.com/symbol/mfv,
MTG,MGIC Investment Corporation,7.79,$2.65B,1991,Finance,Property-Casualty Insurers,http//www.nasdaq.com/symbol/mtg,
MGP,MGM Growth Properties LLC,26.11,$1.5B,2016,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mgp,
MGM,MGM Resorts International,24.49,$13.85B,na,Consumer Services,Hotels/Resorts,http//www.nasdaq.com/symbol/mgm,
KORS,Michael Kors Holdings Limited,49.9,$8.43B,2011,Consumer Non-Durables,Apparel,http//www.nasdaq.com/symbol/kors,
MAA,Mid-America Apartment Communities Inc,94.01,$7.1B,1994,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/maa,
MEP,Midcoast Energy Partners LP,7.63,$345.03M,2013,Public Utilities,Oil & Gas Production,http//www.nasdaq.com/symbol/mep,
MSL,MidSouth Bancorp,10.15,$115.33M,na,Finance,Major Banks,http//www.nasdaq.com/symbol/msl,
MCRN,Milacron Holdings Corp.,16.57,$1.12B,2015,Technology,Industrial Machinery/Components,http//www.nasdaq.com/symbol/mcrn,
MLR,Miller Industries Inc,21,$238.26M,na,Capital Goods,Construction/Ag Equipment/Trucks,http//www.nasdaq.com/symbol/mlr,
HIE,Miller/Howard High Income Equity Fund,13.02,$174.7M,2014,na,na,http//www.nasdaq.com/symbol/hie,
MTX,Minerals Technologies Inc.,70.06,$2.44B,1992,Basic Industries,Major Chemicals,http//www.nasdaq.com/symbol/mtx,
MG,Mistras Group Inc,24.85,$718.77M,2009,Consumer Services,Military/Government/Technical,http//www.nasdaq.com/symbol/mg,
MTU,Mitsubishi UFJ Financial Group Inc,5.16,$70.08B,na,Finance,Commercial Banks,http//www.nasdaq.com/symbol/mtu,
MIXT,MiX Telematics Limited,5.47,$166.96M,2013,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/mixt,
MFG,Mizuho Financial Group Inc,3.24,$40.54B,na,Finance,Major Banks,http//www.nasdaq.com/symbol/mfg,
MBT,Mobile TeleSystems OJSC,9.07,$9.02B,na,Public Utilities,Telecommunications Equipment,http//www.nasdaq.com/symbol/mbt,
MBLY,Mobileye N.V.,45.38,$9.93B,2014,Technology,Computer Software Prepackaged Software,http//www.nasdaq.com/symbol/mbly,
MODN,Model N Inc,10.56,$290.59M,2013,Technology,Computer Software Programming Data Processing,http//www.nasdaq.com/symbol/modn,
MOD,Modine Manufacturing Company,10.27,$490.71M,na,Capital Goods,Auto PartsO.E.M.,http//www.nasdaq.com/symbol/mod,
MC,Moelis & Company,26.47,$1.37B,2014,Finance,Investment Managers,http//www.nasdaq.com/symbol/mc,
MHK,Mohawk Industries Inc,210.46,$15.61B,na,Consumer Durables,Home Furnishings,http//www.nasdaq.com/symbol/mhk,
MOH,Molina Healthcare Inc,57.4,$3.26B,2003,Health Care,Medical Specialities,http//www.nasdaq.com/symbol/moh,
TAP,Molson Coors Brewing  Company,98.92,$16.1B,na,Consumer Non-Durables,Beverages (Production/Distribution),http//www.nasdaq.com/symbol/tap,
MNR,Monmouth Real Estate Investment Corporation,13.61,$921.49M,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/mnr,
MORE,Monogram Residential Trust Inc,10.49,$1.75B,na,Consumer Services,Real Estate Investment Trusts,http//www.nasdaq.com/symbol/more,
MON,Monsanto Company,105.44,$46.14B,na,Basic Industries,Agricultural Chemicals,http//www.nasdaq.com/symbol/mon,
MWW,Monster Worldwide Inc,3.43,$305.49M,na,Technology,Professional Services,http//www.nasdaq.com/symbol/mww,
MCO,Moody's Corporation,104.11,$20.02B,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/mco,
MS,Morgan Stanley,30.25,$57.83B,na,Finance,Investment Bankers/Brokers/Service,http//www.nasdaq.com/symbol/ms,
APF,Morgan Stanley Asia-Pacific Fund Inc,14.89,$206.72M,na,na,na,http//www.nasdaq.com/symbol/apf,
CAF,Morgan Stanley China A Share Fund Inc.,18.93,$414.22M,2006,na,na,http//www.nasdaq.com/symbol/caf,
MSD,Morgan Stanley Emerging Markets Debt Fund Inc,9.81,$210.94M,1993,na,na,http//www.nasdaq.com/symbol/msd,
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc,8.42,$565.2M,2007,na,na,http//www.nasdaq.com/symbol/edd,
MSF,Morgan Stanley Emerging Markets Fund Inc,14.59,$211.56M,1991,na,na,http//www.nasdaq.com/symbol/msf,
IIF,Morgan Stanley India Investment Fund Inc,28.3,$423.12M,1994,na,na,http//www.nasdaq.com/symbol/iif,
MOS,Mosaic Company (The),28.07,$9.83B,na,Basic Industries,Agricultural Chemicals,http//www.nasdaq.com/symbol/mos,
MSI,Motorola Solutions Inc,75.58,$12.6B,na,Technology,Radio And Television Broadcasting And Communications Equipment,http//www.nasdaq.com/symbol/msi,
MOV,Movado Group Inc.,23.72,$545.79M,na,Consumer Non-Durables,Consumer Specialties,http//www.nasdaq.com/symbol/mov,
MPLX,MPLX LP,33.18,$11.27B,2012,Energy,Natural Gas Distribution,http//www.nasdaq.com/symbol/mplx,
MRC,MRC Global Inc.,14.88,$1.43B,2012,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/mrc,
ICB,MS Income Securities Inc,18.62,$166.9M,na,na,na,http//www.nasdaq.com/symbol/icb,
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,18.72,na,na,Finance,Finance Consumer Services,http//www.nasdaq.com/symbol/hjv,
MSA,MSA Safety Incorporporated,55.14,$2.07B,na,Health Care,Industrial Specialties,http//www.nasdaq.com/symbol/msa,
MSM,MSC Industrial Direct Company Inc,73.22,$4.5B,1995,Capital Goods,Industrial Machinery/Components,http//www.nasdaq.com/symbol/msm,
